t,x,x_dot,theta,theta_dot,u
1.234,0.169014,-0.129585,-0.0149558,0.0565551,-0.12877
1.235,0.168884,-0.129698,-0.0148993,0.0564891,-0.128095
1.236,0.168754,-0.129811,-0.0148428,0.056423,-0.127422
1.237,0.168625,-0.129923,-0.0147864,0.0563567,-0.126749
1.238,0.168495,-0.130035,-0.0147301,0.0562904,-0.126078
1.239,0.168364,-0.130146,-0.0146738,0.0562239,-0.125409
1.24,0.168234,-0.130256,-0.0146176,0.0561573,-0.12474
1.241,0.168104,-0.130366,-0.0145615,0.0560905,-0.124073
1.242,0.167974,-0.130475,-0.0145055,0.0560237,-0.123406
1.243,0.167843,-0.130584,-0.0144495,0.0559567,-0.122741
1.244,0.167712,-0.130692,-0.0143936,0.0558896,-0.122078
1.245,0.167582,-0.130799,-0.0143377,0.0558224,-0.121415
1.246,0.167451,-0.130906,-0.0142819,0.0557551,-0.120754
1.247,0.16732,-0.131012,-0.0142262,0.0556876,-0.120094
1.248,0.167189,-0.131117,-0.0141705,0.05562,-0.119435
1.249,0.167058,-0.131222,-0.0141149,0.0555524,-0.118777
1.25,0.166926,-0.131326,-0.0140594,0.0554846,-0.118121
1.251,0.166795,-0.13143,-0.014004,0.0554166,-0.117465
1.252,0.166663,-0.131533,-0.0139486,0.0553486,-0.116811
1.253,0.166532,-0.131636,-0.0138933,0.0552805,-0.116159
1.254,0.1664,-0.131738,-0.013838,0.0552123,-0.115507
1.255,0.166268,-0.131839,-0.0137829,0.0551439,-0.114856
1.256,0.166137,-0.13194,-0.0137277,0.0550754,-0.114207
1.257,0.166005,-0.13204,-0.0136727,0.0550069,-0.113559
1.258,0.165872,-0.132139,-0.0136177,0.0549382,-0.112912
1.259,0.16574,-0.132238,-0.0135628,0.0548694,-0.112267
1.26,0.165608,-0.132337,-0.013508,0.0548005,-0.111622
1.261,0.165476,-0.132434,-0.0134532,0.0547316,-0.110979
1.262,0.165343,-0.132532,-0.0133985,0.0546625,-0.110337
1.263,0.165211,-0.132628,-0.0133439,0.0545933,-0.109696
1.264,0.165078,-0.132724,-0.0132893,0.054524,-0.109056
1.265,0.164945,-0.13282,-0.0132349,0.0544546,-0.108418
1.266,0.164812,-0.132914,-0.0131804,0.0543851,-0.107781
1.267,0.164679,-0.133009,-0.0131261,0.0543155,-0.107145
1.268,0.164546,-0.133102,-0.0130718,0.0542458,-0.10651
1.269,0.164413,-0.133195,-0.0130176,0.054176,-0.105876
1.27,0.16428,-0.133288,-0.0129635,0.0541062,-0.105244
1.271,0.164146,-0.13338,-0.0129094,0.0540362,-0.104612
1.272,0.164013,-0.133471,-0.0128554,0.0539661,-0.103982
1.273,0.16388,-0.133562,-0.0128014,0.053896,-0.103353
1.274,0.163746,-0.133652,-0.0127476,0.0538257,-0.102726
1.275,0.163612,-0.133742,-0.0126938,0.0537554,-0.102099
1.276,0.163478,-0.133831,-0.0126401,0.0536849,-0.101474
1.277,0.163345,-0.133919,-0.0125864,0.0536144,-0.10085
1.278,0.163211,-0.134007,-0.0125328,0.0535438,-0.100227
1.279,0.163077,-0.134095,-0.0124793,0.0534731,-0.0996051
1.28,0.162942,-0.134181,-0.0124259,0.0534023,-0.0989846
1.281,0.162808,-0.134267,-0.0123725,0.0533314,-0.0983652
1.282,0.162674,-0.134353,-0.0123192,0.0532605,-0.097747
1.283,0.162539,-0.134438,-0.012266,0.0531894,-0.09713
1.284,0.162405,-0.134523,-0.0122129,0.0531183,-0.0965141
1.285,0.16227,-0.134607,-0.0121598,0.0530471,-0.0958995
1.286,0.162136,-0.13469,-0.0121068,0.0529758,-0.095286
1.287,0.162001,-0.134773,-0.0120538,0.0529044,-0.0946738
1.288,0.161866,-0.134855,-0.012001,0.052833,-0.0940627
1.289,0.161731,-0.134937,-0.0119482,0.0527614,-0.0934527
1.29,0.161596,-0.135018,-0.0118954,0.0526898,-0.092844
1.291,0.161461,-0.135099,-0.0118428,0.0526181,-0.0922364
1.292,0.161326,-0.135179,-0.0117902,0.0525464,-0.09163
1.293,0.161191,-0.135258,-0.0117377,0.0524745,-0.0910248
1.294,0.161056,-0.135337,-0.0116853,0.0524026,-0.0904208
1.295,0.16092,-0.135415,-0.0116329,0.0523306,-0.0898179
1.296,0.160785,-0.135493,-0.0115806,0.0522586,-0.0892163
1.297,0.160649,-0.135571,-0.0115284,0.0521864,-0.0886158
1.298,0.160514,-0.135647,-0.0114762,0.0521142,-0.0880164
1.299,0.160378,-0.135723,-0.0114241,0.0520419,-0.0874183
1.3,0.160242,-0.135799,-0.0113721,0.0519696,-0.0868213
1.301,0.160106,-0.135874,-0.0113202,0.0518972,-0.0862254
1.302,0.15997,-0.135949,-0.0112683,0.0518247,-0.0856308
1.303,0.159834,-0.136023,-0.0112166,0.0517521,-0.0850373
1.304,0.159698,-0.136096,-0.0111648,0.0516795,-0.084445
1.305,0.159562,-0.136169,-0.0111132,0.0516068,-0.0838538
1.306,0.159426,-0.136242,-0.0110616,0.051534,-0.0832639
1.307,0.15929,-0.136313,-0.0110101,0.0514612,-0.082675
1.308,0.159153,-0.136385,-0.0109587,0.0513883,-0.0820874
1.309,0.159017,-0.136455,-0.0109073,0.0513153,-0.0815009
1.31,0.158881,-0.136526,-0.0108561,0.0512423,-0.0809156
1.311,0.158744,-0.136595,-0.0108049,0.0511692,-0.0803314
1.312,0.158607,-0.136665,-0.0107537,0.0510961,-0.0797484
1.313,0.158471,-0.136733,-0.0107027,0.0510229,-0.0791666
1.314,0.158334,-0.136801,-0.0106517,0.0509496,-0.0785859
1.315,0.158197,-0.136869,-0.0106008,0.0508763,-0.0780064
1.316,0.15806,-0.136936,-0.0105499,0.0508029,-0.077428
1.317,0.157923,-0.137003,-0.0104992,0.0507295,-0.0768508
1.318,0.157786,-0.137069,-0.0104485,0.050656,-0.0762747
1.319,0.157649,-0.137134,-0.0103979,0.0505824,-0.0756998
1.32,0.157512,-0.137199,-0.0103473,0.0505088,-0.0751261
1.321,0.157375,-0.137263,-0.0102968,0.0504352,-0.0745535
1.322,0.157237,-0.137327,-0.0102464,0.0503614,-0.0739821
1.323,0.1571,-0.137391,-0.0101961,0.0502877,-0.0734118
1.324,0.156963,-0.137454,-0.0101459,0.0502138,-0.0728426
1.325,0.156825,-0.137516,-0.0100957,0.05014,-0.0722747
1.326,0.156688,-0.137578,-0.0100456,0.050066,-0.0717078
1.327,0.15655,-0.137639,-0.00999556,0.0499921,-0.0711421
1.328,0.156412,-0.1377,-0.0099456,0.049918,-0.0705776
1.329,0.156275,-0.13776,-0.00989572,0.0498439,-0.0700142
1.33,0.156137,-0.13782,-0.00984592,0.0497698,-0.069452
1.331,0.155999,-0.137879,-0.00979618,0.0496956,-0.0688909
1.332,0.155861,-0.137938,-0.00974652,0.0496214,-0.0683309
1.333,0.155723,-0.137996,-0.00969694,0.0495471,-0.0677721
1.334,0.155585,-0.138054,-0.00964743,0.0494728,-0.0672144
1.335,0.155447,-0.138111,-0.00959799,0.0493985,-0.0666579
1.336,0.155309,-0.138168,-0.00954863,0.0493241,-0.0661025
1.337,0.155171,-0.138224,-0.00949935,0.0492496,-0.0655482
1.338,0.155032,-0.13828,-0.00945013,0.0491751,-0.0649951
1.339,0.154894,-0.138335,-0.009401,0.0491006,-0.0644431
1.34,0.154756,-0.13839,-0.00935193,0.049026,-0.0638923
1.341,0.154617,-0.138444,-0.00930294,0.0489514,-0.0633426
1.342,0.154479,-0.138497,-0.00925403,0.0488767,-0.062794
1.343,0.15434,-0.138551,-0.00920519,0.048802,-0.0622466
1.344,0.154202,-0.138603,-0.00915643,0.0487273,-0.0617003
1.345,0.154063,-0.138656,-0.00910774,0.0486525,-0.0611551
1.346,0.153924,-0.138707,-0.00905912,0.0485777,-0.0606111
1.347,0.153786,-0.138758,-0.00901058,0.0485028,-0.0600682
1.348,0.153647,-0.138809,-0.00896212,0.0484279,-0.0595264
1.349,0.153508,-0.138859,-0.00891373,0.048353,-0.0589857
1.35,0.153369,-0.138909,-0.00886541,0.0482781,-0.0584462
1.351,0.15323,-0.138958,-0.00881717,0.0482031,-0.0579078
1.352,0.153091,-0.139007,-0.008769,0.048128,-0.0573705
1.353,0.152952,-0.139055,-0.00872091,0.048053,-0.0568343
1.354,0.152813,-0.139103,-0.0086729,0.0479779,-0.0562993
1.355,0.152674,-0.13915,-0.00862496,0.0479027,-0.0557654
1.356,0.152535,-0.139197,-0.00857709,0.0478276,-0.0552326
1.357,0.152396,-0.139244,-0.0085293,0.0477524,-0.054701
1.358,0.152256,-0.139289,-0.00848159,0.0476772,-0.0541704
1.359,0.152117,-0.139335,-0.00843395,0.0476019,-0.053641
1.36,0.151978,-0.13938,-0.00838639,0.0475266,-0.0531127
1.361,0.151838,-0.139424,-0.0083389,0.0474513,-0.0525855
1.362,0.151699,-0.139468,-0.00829148,0.047376,-0.0520594
1.363,0.151559,-0.139511,-0.00824414,0.0473006,-0.0515344
1.364,0.15142,-0.139554,-0.00819688,0.0472252,-0.0510106
1.365,0.15128,-0.139597,-0.00814969,0.0471498,-0.0504878
1.366,0.151141,-0.139639,-0.00810258,0.0470744,-0.0499662
1.367,0.151001,-0.13968,-0.00805555,0.0469989,-0.0494457
1.368,0.150861,-0.139721,-0.00800858,0.0469234,-0.0489263
1.369,0.150721,-0.139762,-0.0079617,0.0468479,-0.048408
1.37,0.150582,-0.139802,-0.00791489,0.0467723,-0.0478908
1.371,0.150442,-0.139842,-0.00786815,0.0466968,-0.0473747
1.372,0.150302,-0.139881,-0.0078215,0.0466212,-0.0468597
1.373,0.150162,-0.139919,-0.00777491,0.0465456,-0.0463458
1.374,0.150022,-0.139958,-0.0077284,0.0464699,-0.0458331
1.375,0.149882,-0.139995,-0.00768197,0.0463943,-0.0453214
1.376,0.149742,-0.140033,-0.00763562,0.0463186,-0.0448108
1.377,0.149602,-0.14007,-0.00758934,0.0462429,-0.0443014
1.378,0.149462,-0.140106,-0.00754313,0.0461672,-0.043793
1.379,0.149322,-0.140142,-0.007497,0.0460915,-0.0432857
1.38,0.149182,-0.140177,-0.00745095,0.0460158,-0.0427796
1.381,0.149042,-0.140212,-0.00740497,0.04594,-0.0422745
1.382,0.148901,-0.140247,-0.00735907,0.0458642,-0.0417705
1.383,0.148761,-0.140281,-0.00731324,0.0457884,-0.0412676
1.384,0.148621,-0.140314,-0.00726749,0.0457126,-0.0407658
1.385,0.14848,-0.140348,-0.00722182,0.0456368,-0.0402651
1.386,0.14834,-0.14038,-0.00717622,0.045561,-0.0397655
1.387,0.1482,-0.140413,-0.0071307,0.0454851,-0.039267
1.388,0.148059,-0.140444,-0.00708525,0.0454093,-0.0387696
1.389,0.147919,-0.140476,-0.00703988,0.0453334,-0.0382732
1.39,0.147778,-0.140507,-0.00699458,0.0452575,-0.037778
1.391,0.147638,-0.140537,-0.00694936,0.0451816,-0.0372838
1.392,0.147497,-0.140567,-0.00690422,0.0451057,-0.0367907
1.393,0.147357,-0.140597,-0.00685915,0.0450298,-0.0362987
1.394,0.147216,-0.140626,-0.00681416,0.0449538,-0.0358078
1.395,0.147075,-0.140654,-0.00676924,0.0448779,-0.035318
1.396,0.146935,-0.140683,-0.0067244,0.0448019,-0.0348292
1.397,0.146794,-0.14071,-0.00667964,0.044726,-0.0343415
1.398,0.146653,-0.140738,-0.00663495,0.04465,-0.0338549
1.399,0.146513,-0.140765,-0.00659034,0.044574,-0.0333694
1.4,0.146372,-0.140791,-0.0065458,0.0444981,-0.032885
1.401,0.146231,-0.140817,-0.00650134,0.0444221,-0.0324016
1.402,0.14609,-0.140843,-0.00645696,0.0443461,-0.0319193
1.403,0.145949,-0.140868,-0.00641265,0.0442701,-0.0314381
1.404,0.145808,-0.140892,-0.00636842,0.0441941,-0.0309579
1.405,0.145668,-0.140917,-0.00632426,0.0441181,-0.0304789
1.406,0.145527,-0.14094,-0.00628018,0.0440421,-0.0300009
1.407,0.145386,-0.140964,-0.00623618,0.043966,-0.0295239
1.408,0.145245,-0.140987,-0.00619225,0.04389,-0.0290481
1.409,0.145104,-0.141009,-0.0061484,0.043814,-0.0285733
1.41,0.144963,-0.141031,-0.00610462,0.043738,-0.0280995
1.411,0.144822,-0.141053,-0.00606092,0.043662,-0.0276269
1.412,0.144681,-0.141074,-0.0060173,0.0435859,-0.0271553
1.413,0.144539,-0.141095,-0.00597375,0.0435099,-0.0266847
1.414,0.144398,-0.141116,-0.00593028,0.0434339,-0.0262152
1.415,0.144257,-0.141135,-0.00588688,0.0433579,-0.0257468
1.416,0.144116,-0.141155,-0.00584357,0.0432818,-0.0252795
1.417,0.143975,-0.141174,-0.00580032,0.0432058,-0.0248132
1.418,0.143834,-0.141193,-0.00575715,0.0431298,-0.0243479
1.419,0.143693,-0.141211,-0.00571406,0.0430538,-0.0238837
1.42,0.143551,-0.141229,-0.00567105,0.0429778,-0.0234206
1.421,0.14341,-0.141246,-0.00562811,0.0429018,-0.0229585
1.422,0.143269,-0.141263,-0.00558524,0.0428257,-0.0224975
1.423,0.143128,-0.14128,-0.00554246,0.0427497,-0.0220375
1.424,0.142986,-0.141296,-0.00549974,0.0426737,-0.0215786
1.425,0.142845,-0.141312,-0.00545711,0.0425978,-0.0211207
1.426,0.142704,-0.141327,-0.00541455,0.0425218,-0.0206639
1.427,0.142562,-0.141342,-0.00537206,0.0424458,-0.0202081
1.428,0.142421,-0.141357,-0.00532966,0.0423698,-0.0197534
1.429,0.14228,-0.141371,-0.00528733,0.0422938,-0.0192997
1.43,0.142138,-0.141384,-0.00524507,0.0422179,-0.0188471
1.431,0.141997,-0.141398,-0.00520289,0.0421419,-0.0183955
1.432,0.141855,-0.14141,-0.00516079,0.042066,-0.0179449
1.433,0.141714,-0.141423,-0.00511876,0.0419901,-0.0174954
1.434,0.141573,-0.141435,-0.00507681,0.0419141,-0.0170469
1.435,0.141431,-0.141447,-0.00503493,0.0418382,-0.0165995
1.436,0.14129,-0.141458,-0.00499313,0.0417623,-0.0161531
1.437,0.141148,-0.141469,-0.00495141,0.0416864,-0.0157077
1.438,0.141007,-0.141479,-0.00490976,0.0416105,-0.0152634
1.439,0.140865,-0.141489,-0.00486818,0.0415347,-0.0148201
1.44,0.140724,-0.141499,-0.00482669,0.0414588,-0.0143778
1.441,0.140582,-0.141508,-0.00478527,0.0413829,-0.0139366
1.442,0.140441,-0.141517,-0.00474392,0.0413071,-0.0134964
1.443,0.140299,-0.141525,-0.00470265,0.0412313,-0.0130572
1.444,0.140158,-0.141533,-0.00466146,0.0411555,-0.0126191
1.445,0.140016,-0.141541,-0.00462034,0.0410797,-0.012182
1.446,0.139875,-0.141548,-0.0045793,0.0410039,-0.0117459
1.447,0.139733,-0.141555,-0.00453833,0.0409281,-0.0113108
1.448,0.139591,-0.141561,-0.00449744,0.0408524,-0.0108768
1.449,0.13945,-0.141567,-0.00445663,0.0407767,-0.0104438
1.45,0.139308,-0.141573,-0.00441589,0.0407009,-0.0100118
1.451,0.139167,-0.141578,-0.00437523,0.0406252,-0.00958083
1.452,0.139025,-0.141583,-0.00433464,0.0405495,-0.00915088
1.453,0.138884,-0.141588,-0.00429413,0.0404739,-0.00872194
1.454,0.138742,-0.141592,-0.00425369,0.0403982,-0.00829403
1.455,0.1386,-0.141596,-0.00421333,0.0403226,-0.00786713
1.456,0.138459,-0.141599,-0.00417305,0.040247,-0.00744125
1.457,0.138317,-0.141602,-0.00413284,0.0401714,-0.00701638
1.458,0.138176,-0.141604,-0.00409271,0.0400958,-0.00659252
1.459,0.138034,-0.141607,-0.00405265,0.0400203,-0.00616967
1.46,0.137892,-0.141608,-0.00401266,0.0399447,-0.00574784
1.461,0.137751,-0.14161,-0.00397276,0.0398692,-0.00532702
1.462,0.137609,-0.141611,-0.00393293,0.0397937,-0.0049072
1.463,0.137468,-0.141611,-0.00389317,0.0397182,-0.00448839
1.464,0.137326,-0.141612,-0.00385349,0.0396428,-0.00407058
1.465,0.137184,-0.141612,-0.00381389,0.0395674,-0.00365379
1.466,0.137043,-0.141611,-0.00377436,0.0394919,-0.00323799
1.467,0.136901,-0.14161,-0.0037349,0.0394166,-0.0028232
1.468,0.13676,-0.141609,-0.00369552,0.0393412,-0.00240941
1.469,0.136618,-0.141607,-0.00365622,0.0392659,-0.00199661
1.47,0.136476,-0.141605,-0.00361699,0.0391905,-0.00158482
1.471,0.136335,-0.141603,-0.00357784,0.0391153,-0.00117403
1.472,0.136193,-0.1416,-0.00353876,0.03904,-0.00076423
1.473,0.136052,-0.141597,-0.00349976,0.0389647,-0.000355428
1.474,0.13591,-0.141594,-0.00346083,0.0388895,5.23796e-05
1.475,0.135768,-0.14159,-0.00342198,0.0388143,0.000459194
1.476,0.135627,-0.141586,-0.0033832,0.0387392,0.000865016
1.477,0.135485,-0.141581,-0.0033445,0.038664,0.00126985
1.478,0.135344,-0.141576,-0.00330587,0.0385889,0.00167369
1.479,0.135202,-0.141571,-0.00326732,0.0385138,0.00207654
1.48,0.13506,-0.141565,-0.00322885,0.0384388,0.00247841
1.481,0.134919,-0.141559,-0.00319045,0.0383638,0.00287928
1.482,0.134777,-0.141553,-0.00315212,0.0382888,0.00327918
1.483,0.134636,-0.141546,-0.00311387,0.0382138,0.00367809
1.484,0.134494,-0.141539,-0.00307569,0.0381388,0.00407601
1.485,0.134353,-0.141531,-0.00303759,0.0380639,0.00447296
1.486,0.134211,-0.141524,-0.00299956,0.0379891,0.00486892
1.487,0.13407,-0.141515,-0.00296161,0.0379142,0.00526391
1.488,0.133928,-0.141507,-0.00292374,0.0378394,0.00565791
1.489,0.133787,-0.141498,-0.00288593,0.0377646,0.00605094
1.49,0.133645,-0.141489,-0.00284821,0.0376898,0.006443
1.491,0.133504,-0.141479,-0.00281055,0.0376151,0.00683407
1.492,0.133362,-0.141469,-0.00277298,0.0375404,0.00722418
1.493,0.133221,-0.141459,-0.00273547,0.0374657,0.00761331
1.494,0.133079,-0.141448,-0.00269805,0.0373911,0.00800147
1.495,0.132938,-0.141437,-0.00266069,0.0373165,0.00838867
1.496,0.132796,-0.141426,-0.00262341,0.0372419,0.00877489
1.497,0.132655,-0.141414,-0.00258621,0.0371674,0.00916014
1.498,0.132514,-0.141402,-0.00254908,0.0370929,0.00954443
1.499,0.132372,-0.14139,-0.00251202,0.0370184,0.00992775
1.5,0.132231,-0.141377,-0.00247504,0.036944,0.0103101
1.501,0.132089,-0.141364,-0.00243813,0.0368696,0.0106915
1.502,0.131948,-0.14135,-0.0024013,0.0367952,0.0110719
1.503,0.131807,-0.141337,-0.00236454,0.0367209,0.0114514
1.504,0.131665,-0.141322,-0.00232786,0.0366466,0.0118299
1.505,0.131524,-0.141308,-0.00229125,0.0365723,0.0122075
1.506,0.131383,-0.141293,-0.00225472,0.0364981,0.0125841
1.507,0.131241,-0.141278,-0.00221826,0.0364239,0.0129597
1.508,0.1311,-0.141262,-0.00218187,0.0363498,0.0133344
1.509,0.130959,-0.141247,-0.00214556,0.0362756,0.0137081
1.51,0.130818,-0.14123,-0.00210932,0.0362016,0.0140809
1.511,0.130676,-0.141214,-0.00207315,0.0361275,0.0144528
1.512,0.130535,-0.141197,-0.00203706,0.0360535,0.0148236
1.513,0.130394,-0.14118,-0.00200105,0.0359796,0.0151936
1.514,0.130253,-0.141162,-0.0019651,0.0359056,0.0155626
1.515,0.130112,-0.141145,-0.00192923,0.0358318,0.0159306
1.516,0.129971,-0.141126,-0.00189344,0.0357579,0.0162977
1.517,0.12983,-0.141108,-0.00185772,0.0356841,0.0166638
1.518,0.129688,-0.141089,-0.00182207,0.0356103,0.017029
1.519,0.129547,-0.14107,-0.0017865,0.0355366,0.0173933
1.52,0.129406,-0.14105,-0.001751,0.0354629,0.0177566
1.521,0.129265,-0.141031,-0.00171557,0.0353893,0.018119
1.522,0.129124,-0.14101,-0.00168022,0.0353157,0.0184805
1.523,0.128983,-0.14099,-0.00164494,0.0352421,0.018841
1.524,0.128842,-0.140969,-0.00160974,0.0351686,0.0192005
1.525,0.128701,-0.140948,-0.0015746,0.0350951,0.0195592
1.526,0.12856,-0.140927,-0.00153955,0.0350217,0.0199169
1.527,0.128419,-0.140905,-0.00150456,0.0349483,0.0202737
1.528,0.128279,-0.140883,-0.00146965,0.0348749,0.0206295
1.529,0.128138,-0.14086,-0.00143481,0.0348016,0.0209844
1.53,0.127997,-0.140838,-0.00140005,0.0347284,0.0213384
1.531,0.127856,-0.140815,-0.00136535,0.0346551,0.0216914
1.532,0.127715,-0.140791,-0.00133074,0.0345819,0.0220436
1.533,0.127574,-0.140768,-0.00129619,0.0345088,0.0223948
1.534,0.127434,-0.140744,-0.00126172,0.0344357,0.0227451
1.535,0.127293,-0.140719,-0.00122732,0.0343627,0.0230944
1.536,0.127152,-0.140695,-0.00119299,0.0342897,0.0234428
1.537,0.127012,-0.14067,-0.00115874,0.0342167,0.0237904
1.538,0.126871,-0.140644,-0.00112456,0.0341438,0.024137
1.539,0.12673,-0.140619,-0.00109045,0.0340709,0.0244826
1.54,0.12659,-0.140593,-0.00105642,0.0339981,0.0248274
1.541,0.126449,-0.140567,-0.00102246,0.0339253,0.0251712
1.542,0.126309,-0.14054,-0.000988568,0.0338526,0.0255142
1.543,0.126168,-0.140513,-0.000954752,0.0337799,0.0258562
1.544,0.126027,-0.140486,-0.000921008,0.0337073,0.0261973
1.545,0.125887,-0.140459,-0.000887337,0.0336347,0.0265375
1.546,0.125747,-0.140431,-0.000853739,0.0335622,0.0268768
1.547,0.125606,-0.140403,-0.000820213,0.0334897,0.0272152
1.548,0.125466,-0.140375,-0.00078676,0.0334172,0.0275526
1.549,0.125325,-0.140346,-0.000753379,0.0333448,0.0278892
1.55,0.125185,-0.140317,-0.00072007,0.0332725,0.0282249
1.551,0.125045,-0.140288,-0.000686834,0.0332002,0.0285596
1.552,0.124904,-0.140258,-0.00065367,0.0331279,0.0288935
1.553,0.124764,-0.140229,-0.000620578,0.0330557,0.0292264
1.554,0.124624,-0.140198,-0.000587559,0.0329836,0.0295585
1.555,0.124484,-0.140168,-0.000554611,0.0329115,0.0298896
1.556,0.124344,-0.140137,-0.000521736,0.0328394,0.0302199
1.557,0.124204,-0.140106,-0.000488932,0.0327674,0.0305492
1.558,0.124063,-0.140075,-0.000456201,0.0326954,0.0308777
1.559,0.123923,-0.140043,-0.000423542,0.0326235,0.0312053
1.56,0.123783,-0.140011,-0.000390954,0.0325517,0.031532
1.561,0.123643,-0.139979,-0.000358438,0.0324799,0.0318577
1.562,0.123503,-0.139947,-0.000325994,0.0324081,0.0321826
1.563,0.123364,-0.139914,-0.000293622,0.0323364,0.0325066
1.564,0.123224,-0.139881,-0.000261322,0.0322648,0.0328298
1.565,0.123084,-0.139847,-0.000229093,0.0321932,0.033152
1.566,0.122944,-0.139814,-0.000196935,0.0321216,0.0334733
1.567,0.122804,-0.13978,-0.00016485,0.0320502,0.0337938
1.568,0.122664,-0.139745,-0.000132835,0.0319787,0.0341134
1.569,0.122525,-0.139711,-0.000100892,0.0319073,0.0344321
1.57,0.122385,-0.139676,-6.90206e-05,0.031836,0.0347499
1.571,0.122245,-0.139641,-3.72203e-05,0.0317647,0.0350668
1.572,0.122106,-0.139605,-5.49125e-06,0.0316935,0.0353829
1.573,0.121966,-0.13957,2.61666e-05,0.0316223,0.0356981
1.574,0.121827,-0.139534,5.77533e-05,0.0315512,0.0360124
1.575,0.121687,-0.139498,8.92689e-05,0.0314801,0.0363258
1.576,0.121548,-0.139461,0.000120713,0.0314091,0.0366384
1.577,0.121408,-0.139424,0.000152087,0.0313382,0.0369501
1.578,0.121269,-0.139387,0.00018339,0.0312673,0.0372609
1.579,0.121129,-0.13935,0.000214622,0.0311964,0.0375708
1.58,0.12099,-0.139312,0.000245782,0.0311256,0.0378799
1.581,0.120851,-0.139274,0.000276873,0.0310549,0.0381881
1.582,0.120711,-0.139236,0.000307892,0.0309842,0.0384954
1.583,0.120572,-0.139197,0.000338841,0.0309136,0.0388019
1.584,0.120433,-0.139159,0.000369719,0.030843,0.0391075
1.585,0.120294,-0.13912,0.000400527,0.0307725,0.0394123
1.586,0.120155,-0.13908,0.000431264,0.030702,0.0397162
1.587,0.120016,-0.139041,0.000461931,0.0306316,0.0400192
1.588,0.119877,-0.139001,0.000492527,0.0305613,0.0403214
1.589,0.119738,-0.138961,0.000523053,0.030491,0.0406227
1.59,0.119599,-0.13892,0.000553509,0.0304208,0.0409231
1.591,0.11946,-0.13888,0.000583895,0.0303506,0.0412227
1.592,0.119321,-0.138839,0.000614211,0.0302805,0.0415215
1.593,0.119182,-0.138798,0.000644456,0.0302104,0.0418194
1.594,0.119043,-0.138756,0.000674631,0.0301404,0.0421164
1.595,0.118905,-0.138714,0.000704737,0.0300705,0.0424126
1.596,0.118766,-0.138672,0.000734772,0.0300006,0.0427079
1.597,0.118627,-0.13863,0.000764738,0.0299308,0.0430024
1.598,0.118489,-0.138588,0.000794634,0.029861,0.0432961
1.599,0.11835,-0.138545,0.00082446,0.0297913,0.0435889
1.6,0.118212,-0.138502,0.000854216,0.0297217,0.0438808
1.601,0.118073,-0.138458,0.000883903,0.0296521,0.0441719
1.602,0.117935,-0.138415,0.00091352,0.0295826,0.0444622
1.603,0.117796,-0.138371,0.000943068,0.0295131,0.0447516
1.604,0.117658,-0.138327,0.000972547,0.0294437,0.0450402
1.605,0.11752,-0.138282,0.00100196,0.0293743,0.045328
1.606,0.117381,-0.138238,0.0010313,0.0293051,0.0456149
1.607,0.117243,-0.138193,0.00106057,0.0292358,0.045901
1.608,0.117105,-0.138148,0.00108977,0.0291667,0.0461862
1.609,0.116967,-0.138102,0.0011189,0.0290975,0.0464706
1.61,0.116829,-0.138057,0.00114796,0.0290285,0.0467542
1.611,0.116691,-0.138011,0.00117696,0.0289595,0.0470369
1.612,0.116553,-0.137965,0.00120588,0.0288906,0.0473188
1.613,0.116415,-0.137918,0.00123474,0.0288217,0.0475999
1.614,0.116277,-0.137872,0.00126352,0.0287529,0.0478802
1.615,0.116139,-0.137825,0.00129224,0.0286842,0.0481596
1.616,0.116001,-0.137778,0.00132089,0.0286155,0.0484382
1.617,0.115864,-0.13773,0.00134947,0.0285469,0.048716
1.618,0.115726,-0.137683,0.00137799,0.0284783,0.048993
1.619,0.115588,-0.137635,0.00140643,0.0284098,0.0492691
1.62,0.115451,-0.137587,0.00143481,0.0283414,0.0495444
1.621,0.115313,-0.137538,0.00146311,0.0282731,0.0498189
1.622,0.115176,-0.13749,0.00149135,0.0282047,0.0500926
1.623,0.115038,-0.137441,0.00151952,0.0281365,0.0503654
1.624,0.114901,-0.137391,0.00154762,0.0280683,0.0506375
1.625,0.114763,-0.137342,0.00157566,0.0280002,0.0509087
1.626,0.114626,-0.137292,0.00160363,0.0279322,0.0511791
