t,x,x_dot,theta,theta_dot,u
0.636,1.00319,1.38948,-0.143087,-0.353006,-2.67651
0.637,1.00458,1.38694,-0.143439,-0.350792,-2.67644
0.638,1.00597,1.38441,-0.143789,-0.348586,-2.67636
0.639,1.00735,1.38188,-0.144136,-0.346388,-2.67627
0.64,1.00873,1.37935,-0.144481,-0.344198,-2.67616
0.641,1.01011,1.37681,-0.144824,-0.342016,-2.67605
0.642,1.01148,1.37428,-0.145165,-0.339841,-2.67592
0.643,1.01286,1.37175,-0.145504,-0.337674,-2.67578
0.644,1.01423,1.36922,-0.145841,-0.335516,-2.67563
0.645,1.01559,1.36669,-0.146175,-0.333364,-2.67547
0.646,1.01696,1.36416,-0.146507,-0.331221,-2.6753
0.647,1.01832,1.36163,-0.146838,-0.329085,-2.67511
0.648,1.01968,1.35911,-0.147166,-0.326958,-2.67492
0.649,1.02104,1.35658,-0.147491,-0.324837,-2.67471
0.65,1.0224,1.35405,-0.147815,-0.322725,-2.67449
0.651,1.02375,1.35152,-0.148137,-0.32062,-2.67426
0.652,1.0251,1.349,-0.148457,-0.318522,-2.67402
0.653,1.02645,1.34647,-0.148774,-0.316432,-2.67377
0.654,1.02779,1.34395,-0.149089,-0.31435,-2.67351
0.655,1.02914,1.34142,-0.149403,-0.312275,-2.67323
0.656,1.03048,1.3389,-0.149714,-0.310208,-2.67295
0.657,1.03181,1.33638,-0.150023,-0.308148,-2.67265
0.658,1.03315,1.33386,-0.15033,-0.306096,-2.67235
0.659,1.03448,1.33133,-0.150635,-0.304051,-2.67203
0.66,1.03581,1.32881,-0.150938,-0.302013,-2.6717
0.661,1.03714,1.32629,-0.151239,-0.299983,-2.67136
0.662,1.03846,1.32377,-0.151538,-0.29796,-2.67101
0.663,1.03979,1.32125,-0.151835,-0.295945,-2.67065
0.664,1.04111,1.31874,-0.15213,-0.293936,-2.67028
0.665,1.04242,1.31622,-0.152423,-0.291935,-2.66989
0.666,1.04374,1.3137,-0.152714,-0.289942,-2.6695
0.667,1.04505,1.31118,-0.153003,-0.287955,-2.6691
0.668,1.04636,1.30867,-0.15329,-0.285976,-2.66868
0.669,1.04767,1.30615,-0.153575,-0.284004,-2.66826
0.67,1.04897,1.30364,-0.153858,-0.282039,-2.66782
0.671,1.05028,1.30113,-0.154139,-0.280081,-2.66738
0.672,1.05158,1.29861,-0.154418,-0.278131,-2.66692
0.673,1.05287,1.2961,-0.154695,-0.276187,-2.66645
0.674,1.05417,1.29359,-0.154971,-0.274251,-2.66598
0.675,1.05546,1.29108,-0.155244,-0.272321,-2.66549
0.676,1.05675,1.28857,-0.155515,-0.270399,-2.66499
0.677,1.05804,1.28606,-0.155785,-0.268484,-2.66448
0.678,1.05932,1.28355,-0.156052,-0.266575,-2.66397
0.679,1.0606,1.28105,-0.156318,-0.264674,-2.66344
0.68,1.06188,1.27854,-0.156581,-0.262779,-2.6629
0.681,1.06316,1.27604,-0.156843,-0.260892,-2.66235
0.682,1.06444,1.27353,-0.157103,-0.259011,-2.66179
0.683,1.06571,1.27103,-0.157361,-0.257137,-2.66123
0.684,1.06698,1.26852,-0.157618,-0.25527,-2.66065
0.685,1.06825,1.26602,-0.157872,-0.25341,-2.66006
0.686,1.06951,1.26352,-0.158124,-0.251557,-2.65946
0.687,1.07077,1.26102,-0.158375,-0.24971,-2.65885
0.688,1.07203,1.25852,-0.158624,-0.247871,-2.65824
0.689,1.07329,1.25602,-0.158871,-0.246038,-2.65761
0.69,1.07454,1.25352,-0.159116,-0.244211,-2.65697
0.691,1.0758,1.25103,-0.159359,-0.242392,-2.65633
0.692,1.07705,1.24853,-0.159601,-0.240579,-2.65567
0.693,1.07829,1.24604,-0.15984,-0.238772,-2.655
0.694,1.07954,1.24354,-0.160078,-0.236973,-2.65433
0.695,1.08078,1.24105,-0.160314,-0.23518,-2.65364
0.696,1.08202,1.23856,-0.160549,-0.233393,-2.65295
0.697,1.08326,1.23606,-0.160781,-0.231613,-2.65225
0.698,1.08449,1.23357,-0.161012,-0.22984,-2.65153
0.699,1.08572,1.23108,-0.161241,-0.228073,-2.65081
0.7,1.08695,1.2286,-0.161468,-0.226313,-2.65008
0.701,1.08818,1.22611,-0.161693,-0.224559,-2.64934
0.702,1.08941,1.22362,-0.161917,-0.222812,-2.64859
0.703,1.09063,1.22114,-0.162139,-0.221071,-2.64783
0.704,1.09185,1.21865,-0.162359,-0.219336,-2.64706
0.705,1.09307,1.21617,-0.162578,-0.217608,-2.64628
0.706,1.09428,1.21369,-0.162794,-0.215886,-2.64549
0.707,1.09549,1.2112,-0.163009,-0.214171,-2.6447
0.708,1.0967,1.20872,-0.163223,-0.212462,-2.64389
0.709,1.09791,1.20624,-0.163434,-0.210759,-2.64308
0.71,1.09912,1.20377,-0.163644,-0.209063,-2.64225
0.711,1.10032,1.20129,-0.163853,-0.207373,-2.64142
0.712,1.10152,1.19881,-0.164059,-0.205689,-2.64058
0.713,1.10272,1.19634,-0.164264,-0.204011,-2.63973
0.714,1.10391,1.19386,-0.164467,-0.20234,-2.63887
0.715,1.1051,1.19139,-0.164669,-0.200675,-2.638
0.716,1.10629,1.18892,-0.164868,-0.199016,-2.63712
0.717,1.10748,1.18645,-0.165067,-0.197363,-2.63624
0.718,1.10867,1.18398,-0.165263,-0.195716,-2.63534
0.719,1.10985,1.18151,-0.165458,-0.194075,-2.63444
0.72,1.11103,1.17904,-0.165651,-0.192441,-2.63353
0.721,1.11221,1.17657,-0.165843,-0.190812,-2.63261
0.722,1.11338,1.17411,-0.166033,-0.18919,-2.63168
0.723,1.11456,1.17164,-0.166221,-0.187574,-2.63075
0.724,1.11573,1.16918,-0.166408,-0.185963,-2.6298
0.725,1.11689,1.16672,-0.166593,-0.184359,-2.62885
0.726,1.11806,1.16426,-0.166777,-0.182761,-2.62788
0.727,1.11922,1.1618,-0.166959,-0.181168,-2.62691
0.728,1.12038,1.15934,-0.167139,-0.179582,-2.62593
0.729,1.12154,1.15688,-0.167318,-0.178002,-2.62495
0.73,1.1227,1.15443,-0.167495,-0.176427,-2.62395
0.731,1.12385,1.15197,-0.167671,-0.174858,-2.62295
0.732,1.125,1.14952,-0.167845,-0.173296,-2.62193
0.733,1.12615,1.14706,-0.168017,-0.171739,-2.62091
0.734,1.1273,1.14461,-0.168188,-0.170187,-2.61989
0.735,1.12844,1.14216,-0.168358,-0.168642,-2.61885
0.736,1.12958,1.13971,-0.168526,-0.167103,-2.6178
0.737,1.13072,1.13727,-0.168692,-0.165569,-2.61675
0.738,1.13185,1.13482,-0.168857,-0.164041,-2.61569
0.739,1.13299,1.13237,-0.16902,-0.162519,-2.61462
0.74,1.13412,1.12993,-0.169182,-0.161002,-2.61355
0.741,1.13525,1.12749,-0.169342,-0.159491,-2.61246
0.742,1.13637,1.12504,-0.169501,-0.157986,-2.61137
0.743,1.1375,1.1226,-0.169658,-0.156487,-2.61027
0.744,1.13862,1.12017,-0.169814,-0.154993,-2.60916
0.745,1.13974,1.11773,-0.169968,-0.153505,-2.60804
0.746,1.14085,1.11529,-0.170121,-0.152022,-2.60692
0.747,1.14197,1.11286,-0.170272,-0.150545,-2.60579
0.748,1.14308,1.11042,-0.170422,-0.149074,-2.60465
0.749,1.14419,1.10799,-0.17057,-0.147608,-2.6035
0.75,1.1453,1.10556,-0.170717,-0.146148,-2.60235
0.751,1.1464,1.10313,-0.170863,-0.144693,-2.60119
0.752,1.1475,1.1007,-0.171006,-0.143244,-2.60002
0.753,1.1486,1.09827,-0.171149,-0.1418,-2.59884
0.754,1.1497,1.09585,-0.17129,-0.140362,-2.59766
0.755,1.15079,1.09342,-0.17143,-0.138929,-2.59647
0.756,1.15189,1.091,-0.171568,-0.137502,-2.59527
0.757,1.15298,1.08858,-0.171705,-0.13608,-2.59406
0.758,1.15406,1.08615,-0.17184,-0.134663,-2.59285
0.759,1.15515,1.08374,-0.171974,-0.133252,-2.59163
0.76,1.15623,1.08132,-0.172107,-0.131846,-2.5904
0.761,1.15731,1.0789,-0.172238,-0.130446,-2.58916
0.762,1.15839,1.07649,-0.172368,-0.129051,-2.58792
0.763,1.15946,1.07407,-0.172496,-0.127661,-2.58667
0.764,1.16054,1.07166,-0.172623,-0.126276,-2.58541
0.765,1.16161,1.06925,-0.172748,-0.124897,-2.58415
0.766,1.16268,1.06684,-0.172873,-0.123523,-2.58288
0.767,1.16374,1.06443,-0.172995,-0.122155,-2.5816
0.768,1.1648,1.06202,-0.173117,-0.120791,-2.58031
0.769,1.16586,1.05962,-0.173237,-0.119433,-2.57902
0.77,1.16692,1.05721,-0.173356,-0.11808,-2.57772
0.771,1.16798,1.05481,-0.173473,-0.116732,-2.57642
0.772,1.16903,1.05241,-0.173589,-0.115389,-2.5751
0.773,1.17008,1.05001,-0.173704,-0.114052,-2.57378
0.774,1.17113,1.04761,-0.173817,-0.112719,-2.57246
0.775,1.17218,1.04521,-0.173929,-0.111392,-2.57112
0.776,1.17322,1.04282,-0.17404,-0.11007,-2.56978
0.777,1.17426,1.04043,-0.17415,-0.108753,-2.56844
0.778,1.1753,1.03803,-0.174258,-0.107441,-2.56708
0.779,1.17634,1.03564,-0.174364,-0.106134,-2.56572
0.78,1.17738,1.03325,-0.17447,-0.104832,-2.56436
0.781,1.17841,1.03086,-0.174574,-0.103535,-2.56298
0.782,1.17944,1.02848,-0.174677,-0.102243,-2.5616
0.783,1.18046,1.02609,-0.174779,-0.100956,-2.56022
0.784,1.18149,1.02371,-0.174879,-0.099674,-2.55882
0.785,1.18251,1.02133,-0.174978,-0.098397,-2.55742
0.786,1.18353,1.01895,-0.175076,-0.0971249,-2.55602
0.787,1.18455,1.01657,-0.175172,-0.0958578,-2.5546
0.788,1.18557,1.01419,-0.175267,-0.0945956,-2.55319
0.789,1.18658,1.01181,-0.175361,-0.0933382,-2.55176
0.79,1.18759,1.00944,-0.175454,-0.0920858,-2.55033
0.791,1.1886,1.00706,-0.175546,-0.0908382,-2.54889
0.792,1.1896,1.00469,-0.175636,-0.0895954,-2.54745
0.793,1.19061,1.00232,-0.175725,-0.0883575,-2.546
0.794,1.19161,0.999955,-0.175813,-0.0871244,-2.54454
0.795,1.19261,0.997588,-0.175899,-0.0858961,-2.54308
0.796,1.1936,0.995223,-0.175984,-0.0846726,-2.54161
0.797,1.1946,0.992859,-0.176068,-0.0834539,-2.54014
0.798,1.19559,0.990496,-0.176151,-0.0822399,-2.53865
0.799,1.19658,0.988136,-0.176233,-0.0810307,-2.53717
0.8,1.19756,0.985777,-0.176313,-0.0798262,-2.53567
0.801,1.19855,0.983419,-0.176393,-0.0786264,-2.53418
0.802,1.19953,0.981063,-0.176471,-0.0774312,-2.53267
0.803,1.20051,0.978709,-0.176547,-0.0762408,-2.53116
0.804,1.20149,0.976356,-0.176623,-0.075055,-2.52964
0.805,1.20246,0.974005,-0.176697,-0.0738739,-2.52812
0.806,1.20344,0.971655,-0.176771,-0.0726975,-2.52659
0.807,1.20441,0.969307,-0.176843,-0.0715256,-2.52506
0.808,1.20538,0.966961,-0.176914,-0.0703584,-2.52352
0.809,1.20634,0.964616,-0.176984,-0.0691957,-2.52197
0.81,1.2073,0.962273,-0.177052,-0.0680376,-2.52042
0.811,1.20827,0.959931,-0.17712,-0.0668841,-2.51886
0.812,1.20922,0.957592,-0.177186,-0.0657351,-2.5173
0.813,1.21018,0.955253,-0.177251,-0.0645907,-2.51573
0.814,1.21114,0.952917,-0.177315,-0.0634508,-2.51416
0.815,1.21209,0.950582,-0.177378,-0.0623154,-2.51258
0.816,1.21304,0.948248,-0.17744,-0.0611844,-2.511
0.817,1.21398,0.945917,-0.1775,-0.060058,-2.5094
0.818,1.21493,0.943587,-0.17756,-0.058936,-2.50781
0.819,1.21587,0.941258,-0.177618,-0.0578185,-2.50621
0.82,1.21681,0.938931,-0.177676,-0.0567054,-2.5046
0.821,1.21775,0.936606,-0.177732,-0.0555967,-2.50299
0.822,1.21868,0.934283,-0.177787,-0.0544924,-2.50137
0.823,1.21962,0.931961,-0.177841,-0.0533925,-2.49975
0.824,1.22055,0.929641,-0.177894,-0.052297,-2.49812
0.825,1.22148,0.927323,-0.177945,-0.0512059,-2.49649
0.826,1.2224,0.925006,-0.177996,-0.0501191,-2.49485
0.827,1.22333,0.922691,-0.178046,-0.0490366,-2.4932
0.828,1.22425,0.920378,-0.178094,-0.0479584,-2.49155
0.829,1.22517,0.918066,-0.178141,-0.0468846,-2.4899
0.83,1.22608,0.915756,-0.178188,-0.0458151,-2.48824
0.831,1.227,0.913448,-0.178233,-0.0447498,-2.48657
0.832,1.22791,0.911142,-0.178277,-0.0436888,-2.48491
0.833,1.22882,0.908837,-0.17832,-0.0426321,-2.48323
0.834,1.22973,0.906534,-0.178363,-0.0415796,-2.48155
0.835,1.23063,0.904232,-0.178404,-0.0405313,-2.47987
0.836,1.23154,0.901933,-0.178444,-0.0394872,-2.47818
0.837,1.23244,0.899635,-0.178483,-0.0384474,-2.47648
0.838,1.23334,0.897339,-0.178521,-0.0374117,-2.47478
0.839,1.23423,0.895044,-0.178557,-0.0363802,-2.47308
0.84,1.23513,0.892752,-0.178593,-0.0353528,-2.47137
0.841,1.23602,0.890461,-0.178628,-0.0343296,-2.46965
0.842,1.23691,0.888172,-0.178662,-0.0333105,-2.46793
0.843,1.23779,0.885884,-0.178695,-0.0322956,-2.46621
0.844,1.23868,0.883599,-0.178727,-0.0312847,-2.46448
0.845,1.23956,0.881315,-0.178757,-0.030278,-2.46275
0.846,1.24044,0.879033,-0.178787,-0.0292753,-2.46101
0.847,1.24132,0.876752,-0.178816,-0.0282767,-2.45927
0.848,1.2422,0.874474,-0.178844,-0.0272821,-2.45752
0.849,1.24307,0.872197,-0.17887,-0.0262916,-2.45577
0.85,1.24394,0.869922,-0.178896,-0.0253051,-2.45401
0.851,1.24481,0.867648,-0.178921,-0.0243227,-2.45225
0.852,1.24567,0.865377,-0.178945,-0.0233442,-2.45048
0.853,1.24654,0.863107,-0.178968,-0.0223697,-2.44871
0.854,1.2474,0.860839,-0.17899,-0.0213992,-2.44694
0.855,1.24826,0.858573,-0.179011,-0.0204327,-2.44516
0.856,1.24912,0.856309,-0.179031,-0.0194701,-2.44338
0.857,1.24997,0.854046,-0.179049,-0.0185114,-2.44159
0.858,1.25083,0.851786,-0.179068,-0.0175567,-2.4398
0.859,1.25168,0.849527,-0.179085,-0.0166059,-2.438
0.86,1.25253,0.84727,-0.179101,-0.015659,-2.4362
0.861,1.25337,0.845015,-0.179116,-0.0147159,-2.43439
0.862,1.25422,0.842761,-0.17913,-0.0137768,-2.43258
0.863,1.25506,0.840509,-0.179143,-0.0128415,-2.43077
0.864,1.2559,0.83826,-0.179156,-0.0119101,-2.42895
0.865,1.25673,0.836012,-0.179167,-0.0109825,-2.42713
0.866,1.25757,0.833766,-0.179178,-0.0100587,-2.4253
0.867,1.2584,0.831521,-0.179187,-0.00913874,-2.42347
0.868,1.25923,0.829279,-0.179196,-0.00822258,-2.42164
0.869,1.26006,0.827038,-0.179204,-0.00731021,-2.4198
0.87,1.26089,0.824799,-0.179211,-0.00640162,-2.41795
0.871,1.26171,0.822562,-0.179217,-0.0054968,-2.41611
0.872,1.26253,0.820327,-0.179222,-0.00459573,-2.41426
0.873,1.26335,0.818094,-0.179226,-0.00369839,-2.4124
0.874,1.26417,0.815863,-0.179229,-0.00280479,-2.41054
0.875,1.26498,0.813633,-0.179231,-0.00191491,-2.40868
0.876,1.26579,0.811406,-0.179233,-0.00102873,-2.40681
0.877,1.2666,0.80918,-0.179234,-0.000146239,-2.40494
0.878,1.26741,0.806956,-0.179233,0.000732567,-2.40306
0.879,1.26822,0.804734,-0.179232,0.0016077,-2.40119
0.88,1.26902,0.802514,-0.17923,0.00247918,-2.3993
0.881,1.26982,0.800295,-0.179227,0.00334702,-2.39742
0.882,1.27062,0.798079,-0.179223,0.00421122,-2.39553
0.883,1.27142,0.795865,-0.179219,0.00507179,-2.39363
0.884,1.27221,0.793652,-0.179213,0.00592876,-2.39174
0.885,1.27301,0.791441,-0.179207,0.00678213,-2.38983
0.886,1.2738,0.789232,-0.1792,0.00763191,-2.38793
0.887,1.27459,0.787025,-0.179192,0.00847811,-2.38602
0.888,1.27537,0.78482,-0.179183,0.00932075,-2.38411
0.889,1.27615,0.782617,-0.179173,0.0101598,-2.38219
0.89,1.27694,0.780416,-0.179162,0.0109954,-2.38027
0.891,1.27772,0.778216,-0.179151,0.0118274,-2.37835
0.892,1.27849,0.776019,-0.179139,0.0126559,-2.37642
0.893,1.27927,0.773824,-0.179126,0.0134809,-2.37449
0.894,1.28004,0.77163,-0.179112,0.0143024,-2.37256
0.895,1.28081,0.769438,-0.179097,0.0151204,-2.37062
0.896,1.28158,0.767248,-0.179082,0.0159349,-2.36868
0.897,1.28235,0.765061,-0.179065,0.016746,-2.36674
0.898,1.28311,0.762875,-0.179048,0.0175536,-2.36479
0.899,1.28387,0.760691,-0.17903,0.0183578,-2.36284
0.9,1.28463,0.758509,-0.179011,0.0191585,-2.36088
0.901,1.28539,0.756328,-0.178992,0.0199559,-2.35893
0.902,1.28614,0.75415,-0.178971,0.0207498,-2.35697
